AAD,ABS,ACCC,ACorn,AF,AOff,AP,APass,AR,AS,ASOT,AST,ASaves,AT,ATack,AY,Attendance,Date,FTAG,FTHG,GameID,HAD,HBS,HCCC,HCorn,HF,HOff,HP,HPass,HR,HS,HSOT,HST,HSaves,HT,HTack,HY,League
47.5,3,0,7,9,4,51.3,58.8,0,13,5,5,1,Getafe,56.3,2,"13,794.","7:00pm, Thursday 27th September 2018.",1,1,399354,52.5,5,1,5,9,3,48.7,61.2,0,15,8,2,4,Alaves,77.8,4, Spanish La Liga
37.9,5,3,4,3,0,33.2,75.7,0,19,8,6,2,Villarreal,54.5,1,"39,672.","7:00pm, Wednesday 26th September 2018.",3,0,399355,62.1,3,1,6,3,3,66.8,88.2,0,12,7,2,3,Athletic Bilbao,70,1, Spanish La Liga
53.3,3,1,3,1,2,41.2,85.6,0,8,4,1,2,SD Huesca,88.2,2,"47,109.","9:00pm, Tuesday 25th September 2018.",0,3,399356,46.7,6,1,4,1,1,58.8,91.2,0,17,6,5,1,Atletico Madrid,60,0, Spanish La Liga
35.4,1,0,3,9,1,53.7,75.4,0,8,6,1,4,Eibar,93.3,2,"13,547.","7:00pm, Tuesday 25th September 2018.",0,1,399357,64.6,1,1,4,9,1,46.3,75.4,0,9,3,5,1,Espanyol,54.5,2, Spanish La Liga
52,2,1,1,18,1,64.6,87.2,0,14,6,6,2,Real Betis,76.9,3,"11,358.","9:00pm, Thursday 27th September 2018.",1,0,399358,48,1,2,5,18,4,35.4,77.3,0,8,5,2,5,Girona,50,1, Spanish La Liga
58.3,0,0,5,15,5,77.7,90.1,0,9,4,5,4,Barcelona,76.9,2,"12,231.","7:00pm, Wednesday 26th September 2018.",1,2,399359,41.7,2,1,4,15,1,22.3,68.5,0,10,2,6,4,Leganes,50,4, Spanish La Liga
38.9,1,0,5,12,1,43.6,79.2,0,10,4,5,4,Rayo Vallecano,76.9,3,"21,510.","8:00pm, Tuesday 25th September 2018.",2,2,399360,61.1,3,1,8,12,6,56.4,83.2,0,16,7,6,4,Real Sociedad,53.8,4, Spanish La Liga
65.2,4,1,6,17,1,35.2,72.9,1,9,1,4,4,Levante,93.3,2,"16,440.","7:00pm, Thursday 27th September 2018.",1,2,399361,34.8,5,1,8,17,2,64.8,87.1,0,20,9,6,3,Real Valladolid,76.2,1, Spanish La Liga
60,6,2,6,16,5,59.6,89.2,0,21,12,3,5,Real Madrid,71.4,4,"40,972.","9:00pm, Wednesday 26th September 2018.",0,3,399362,40,4,2,5,16,3,40.4,82.5,0,16,5,7,3,Sevilla,40,3, Spanish La Liga
54.5,2,0,2,18,2,63.3,88.2,0,9,4,3,5,Celta Vigo,37.5,3,"35,575.","9:00pm, Wednesday 26th September 2018.",1,1,399363,45.5,1,1,0,18,1,36.7,79.4,0,14,8,5,2,Valencia,53.8,1, Spanish La Liga
44.1,3,1,3,9,3,29.7,61.9,0,8,3,2,7,Athletic Bilbao,65,3,"75,851.","3:15pm, Saturday 29th September 2018.",1,1,399364,55.9,4,4,5,9,2,70.3,84.5,0,20,8,8,1,Barcelona,47.1,3, Spanish La Liga
47,2,1,9,13,1,47.4,67.1,0,12,6,4,1,Getafe,69.2,2,"14,474.","8:00pm, Monday 1st October 2018.",1,1,399365,53,2,0,3,13,3,52.6,72.9,0,8,4,2,3,Celta Vigo,75,2, Spanish La Liga
50,1,2,3,16,2,36.4,63.9,0,7,1,5,1,Sevilla,42.9,3,"5,504.","5:30pm, Saturday 29th September 2018.",3,1,399366,50,2,0,6,16,1,63.6,80.4,0,16,12,2,2,Eibar,78.6,2, Spanish La Liga
48.8,3,2,5,14,0,48,78.7,0,13,7,3,5,Girona,70,2,"6,786.","11:00am, Sunday 30th September 2018.",1,1,399367,51.2,1,1,5,14,3,52,81.5,0,13,6,6,2,SD Huesca,63.2,3, Spanish La Liga
51.3,3,0,4,22,0,52.2,69.8,0,13,8,2,1,Alaves,64.7,1,"19,372.","5:30pm, Sunday 30th September 2018.",1,2,399368,48.7,0,3,9,22,3,47.8,69.9,0,14,11,3,1,Levante,63.6,7, Spanish La Liga
44.4,4,0,3,13,0,47.3,78.8,0,12,3,5,2,Espanyol,61.9,3,"12,015.","8:00pm, Friday 28th September 2018.",2,2,399369,55.6,3,0,5,13,1,52.7,84.3,0,11,3,5,3,Rayo Vallecano,65.2,3, Spanish La Liga
61.4,2,0,1,7,1,17.6,55.7,0,11,4,5,3,Leganes,65,4,"47,678.","7:45pm, Sunday 30th September 2018.",0,1,399370,38.6,8,2,7,7,4,82.4,90.6,0,17,5,4,5,Real Betis,54.5,0, Spanish La Liga
32,1,2,6,7,1,34.2,79.1,0,8,4,3,6,Atletico Madrid,63.2,4,"78,562.","7:45pm, Saturday 29th September 2018.",0,0,399371,68,3,2,8,7,0,65.8,88.7,0,15,6,6,3,Real Madrid,78.6,3, Spanish La Liga
30,2,1,0,13,1,45.7,77.8,0,9,5,2,5,Valencia,63.2,5,"23,510.","12:00pm, Saturday 29th September 2018.",1,0,399372,70,1,0,3,13,3,54.3,82.3,0,10,4,5,1,Real Sociedad,66.7,3, Spanish La Liga
27.3,3,0,2,17,3,38.3,75.7,0,9,3,3,7,Real Valladolid,68.4,3,"15,653.","3:15pm, Sunday 30th September 2018.",1,0,399373,72.7,8,2,7,17,0,61.7,85.8,0,26,11,7,2,Villarreal,57.1,3, Spanish La Liga
50,3,1,3,20,2,69.7,88.5,0,13,4,6,3,Real Madrid,66.7,0,"17,329.","5:30pm, Saturday 6th October 2018.",0,1,399374,50,1,3,4,20,0,30.3,68.5,0,8,3,4,5,Alaves,66.7,1, Spanish La Liga
46.2,0,1,0,15,0,30.8,65.6,0,6,3,3,4,Real Sociedad,62.5,5,"46,860.","8:00pm, Friday 5th October 2018.",3,1,399375,53.8,3,0,11,15,2,69.2,83.7,0,13,5,5,0,Athletic Bilbao,55.6,6, Spanish La Liga
35,2,0,4,16,0,63.6,86.8,0,5,3,0,3,Real Betis,78.9,2,"63,719.","3:15pm, Sunday 7th October 2018.",0,1,399376,65,1,0,6,16,0,36.4,76.6,0,13,8,4,0,Atletico Madrid,77.3,5, Spanish La Liga
60,4,1,3,13,2,44.8,84.7,0,13,3,6,9,Villarreal,72.2,2,"19,485.","5:30pm, Sunday 7th October 2018.",1,3,399377,40,8,4,10,13,1,55.2,87.8,0,28,8,12,4,Espanyol,73.7,3, Spanish La Liga
58.3,3,0,2,17,2,45.1,68.3,0,12,6,3,4,Levante,60,5,"9,375.","3:15pm, Saturday 6th October 2018.",1,0,399378,41.7,5,0,10,17,2,54.9,71.1,1,15,6,4,2,Getafe,66.7,3, Spanish La Liga
37.3,2,2,9,9,0,48,65.9,0,12,6,4,1,Eibar,56.3,5,"10,434.","12:00pm, Saturday 6th October 2018.",3,2,399379,62.7,3,2,4,9,4,52,71.4,0,10,4,3,1,Girona,68.8,3, Spanish La Liga
33.3,2,1,4,12,2,64.9,82.9,1,6,2,2,3,Rayo Vallecano,85.7,2,"10,801.","7:45pm, Saturday 6th October 2018.",0,1,399380,66.7,4,1,6,12,5,35.1,68.1,0,13,5,4,2,Leganes,46.7,1, Spanish La Liga
61.4,3,1,2,9,1,57.2,80.9,0,11,7,1,2,SD Huesca,55.6,2,"17,474.","11:00am, Sunday 7th October 2018.",0,1,399381,38.6,3,1,6,9,5,42.8,76.3,0,9,3,3,1,Real Valladolid,73.3,1, Spanish La Liga
43.6,4,1,8,14,1,47.8,80.8,1,12,3,5,1,Celta Vigo,53.3,2,"38,141.","5:30pm, Sunday 7th October 2018.",1,2,399382,56.4,1,3,8,14,2,52.2,84.2,0,12,8,3,4,Sevilla,68.8,3, Spanish La Liga
50,2,0,2,11,2,75.6,91,0,10,3,5,2,Barcelona,100,2,"46,280.","7:45pm, Sunday 7th October 2018.",1,1,399383,50,2,1,5,11,0,24.4,77.2,0,10,5,3,4,Valencia,60,2, Spanish La Liga
40.7,5,1,7,10,4,47,82.7,0,19,8,6,5,Sevilla,88.2,1,"87,244.","7:45pm, Saturday 20th October 2018.",2,4,399384,59.3,5,3,5,10,1,53,86.4,0,23,9,9,5,Barcelona,64.3,0, Spanish La Liga
35.9,4,1,2,9,0,38.8,74.5,0,9,3,2,9,Alaves,61.1,3,"15,805.","8:00pm, Friday 19th October 2018.",1,0,399385,64.1,5,1,6,9,2,61.2,83.9,0,19,5,9,1,Celta Vigo,64.3,2, Spanish La Liga
36.6,0,1,2,7,5,39.1,60.8,0,6,3,3,5,Athletic Bilbao,69.2,3,"6,519.","3:15pm, Sunday 21st October 2018.",1,1,399386,63.4,4,1,8,7,6,60.9,73.2,0,18,8,6,2,Eibar,66.7,2, Spanish La Liga
53.8,0,3,4,21,4,46.8,78,0,6,4,2,2,Espanyol,63,3,"6,964.","5:30pm, Sunday 21st October 2018.",2,0,399387,46.2,3,0,6,21,1,53.2,81.7,0,10,5,2,0,SD Huesca,82.4,3, Spanish La Liga
57.9,1,1,2,14,4,34.2,60.8,0,5,2,2,2,Getafe,45.8,5,"11,856.","11:00am, Sunday 21st October 2018.",2,1,399388,42.1,5,0,6,14,2,65.8,78.3,1,10,2,3,1,Rayo Vallecano,78.3,3, Spanish La Liga
50,1,1,6,7,4,36.9,75.3,0,6,3,2,4,Real Valladolid,57.1,4,"42,581.","7:45pm, Sunday 21st October 2018.",1,0,399389,50,10,0,9,7,3,63.1,88.7,0,20,6,4,1,Real Betis,58.3,0, Spanish La Liga
31.8,1,1,1,10,5,29.7,70.1,0,6,3,2,11,Levante,80,2,"63,762.","12:00pm, Saturday 20th October 2018.",2,1,399390,68.2,8,1,15,10,4,70.3,89.8,0,33,13,12,0,Real Madrid,61.9,1, Spanish La Liga
48.9,5,0,6,14,0,45.5,76.6,0,12,5,2,8,Girona,66.7,1,"20,997.","8:00pm, Monday 22nd October 2018.",0,0,399391,51.1,2,0,7,14,3,54.5,81.3,0,14,4,8,2,Real Sociedad,64.7,3, Spanish La Liga
60.7,0,0,1,9,1,41.4,75.7,0,7,2,5,3,Leganes,75,2,"35,711.","3:15pm, Saturday 20th October 2018.",1,1,399392,39.3,5,1,11,9,2,58.6,83.9,0,18,9,4,4,Valencia,50,1, Spanish La Liga
50,6,1,8,16,0,47,79.4,0,15,5,4,5,Atletico Madrid,50,1,"17,273.","5:30pm, Saturday 20th October 2018.",1,1,399393,50,7,4,8,16,0,53,82.1,0,18,5,6,4,Villarreal,66.7,3, Spanish La Liga
43.9,2,0,4,11,7,52.3,76.1,0,10,6,2,4,Villarreal,69.2,1,"16,956.","5:30pm, Sunday 28th October 2018.",1,2,399394,56.1,3,2,8,11,1,47.7,74.1,0,19,10,6,1,Alaves,56.3,1, Spanish La Liga
45.3,5,2,2,25,5,47,73.9,0,11,3,3,2,Valencia,78.6,5,"39,261.","3:15pm, Saturday 27th October 2018.",0,0,399395,54.7,3,1,5,25,0,53,76.8,0,13,8,2,3,Athletic Bilbao,69.2,2, Spanish La Liga
44.4,2,0,1,10,0,38.8,74.5,0,7,5,0,2,Real Sociedad,60,1,"57,514.","7:45pm, Saturday 27th October 2018.",0,2,399396,55.6,3,0,10,10,3,61.2,84.2,0,14,7,4,0,Atletico Madrid,79.2,2, Spanish La Liga
43.8,2,2,2,17,4,46.7,84.8,0,15,9,4,3,Real Madrid,52.6,2,"93,265.","3:15pm, Sunday 28th October 2018.",1,5,399397,56.3,2,4,4,17,2,53.3,87.3,0,13,3,8,3,Barcelona,84.6,2, Spanish La Liga
54.3,0,1,8,9,2,60.2,78.8,0,17,12,5,2,Eibar,64.7,0,"15,509.","5:30pm, Saturday 27th October 2018.",0,4,399398,45.7,2,0,2,9,1,39.8,64.3,0,10,2,6,5,Celta Vigo,76.2,0, Spanish La Liga
45.5,1,1,4,9,2,69.2,85.5,0,7,3,3,3,Real Betis,52.2,2,"12,086.","11:00am, Sunday 28th October 2018.",0,2,399399,54.5,4,2,6,9,5,30.8,66.2,0,15,5,6,3,Getafe,60,1, Spanish La Liga
41.9,3,1,7,11,2,55.7,81.3,0,14,6,5,4,Rayo Vallecano,40,3,"6,618.","12:00pm, Saturday 27th October 2018.",1,2,399400,58.1,0,3,4,11,3,44.3,80,1,14,8,6,4,Girona,52.9,1, Spanish La Liga
55.6,3,1,2,12,2,57.5,82.2,0,21,12,6,2,Leganes,61.5,2,"19,754.","5:30pm, Saturday 27th October 2018.",0,2,399401,44.4,2,3,3,12,0,42.5,72.4,0,9,3,4,6,Levante,80,2, Spanish La Liga
53.8,4,0,2,16,4,44.5,79,0,10,3,3,1,Espanyol,76,2,"18,231.","8:00pm, Friday 26th October 2018.",1,1,399402,46.2,3,1,5,16,5,55.5,86.2,0,15,10,2,2,Real Valladolid,42.9,4, Spanish La Liga
47.6,3,1,2,9,5,37.7,72.7,0,11,6,2,2,SD Huesca,85.7,3,"33,022.","7:45pm, Sunday 28th October 2018.",1,2,399403,52.4,3,3,4,9,2,62.3,82.8,0,14,7,4,1,Sevilla,78.6,2, Spanish La Liga
47.2,1,1,1,11,6,28,58.9,1,9,5,3,5,Alaves,52.4,0,"5,660.","11:00am, Sunday 4th November 2018.",1,2,399404,52.8,6,0,12,11,0,72,83.7,1,22,9,7,2,Eibar,50,4, Spanish La Liga
55.2,3,1,1,15,2,58.6,81.5,0,10,5,2,2,Athletic Bilbao,55,3,"14,209.","8:00pm, Monday 5th November 2018.",0,1,399405,44.8,0,4,2,15,0,41.4,77.7,0,8,5,3,2,Espanyol,62.5,1, Spanish La Liga
58.7,2,0,2,18,8,46.1,57.9,0,8,4,2,6,Getafe,63.6,3,"6,445.","5:30pm, Sunday 4th November 2018.",1,1,399406,41.3,6,1,10,18,7,53.9,62.1,0,18,5,7,1,SD Huesca,88.2,5, Spanish La Liga
45,1,0,7,18,2,54.6,75.4,0,9,4,4,2,Atletico Madrid,56.5,2,"11,157.","12:00pm, Saturday 3rd November 2018.",1,1,399407,55,1,0,4,18,0,45.4,71.2,0,8,4,3,3,Leganes,66.7,4, Spanish La Liga
70.6,1,4,1,23,2,69.5,87.1,0,10,4,5,3,Barcelona,60.9,2,"13,621.","7:45pm, Saturday 3rd November 2018.",3,2,399408,29.4,0,1,3,23,4,30.5,77.7,0,11,6,5,2,Rayo Vallecano,80,4, Spanish La Liga
34.8,3,3,4,12,5,40.9,77.5,0,15,4,8,3,Celta Vigo,55.6,2,"41,973.","7:45pm, Sunday 4th November 2018.",3,3,399409,65.2,1,3,4,12,0,59.1,84.3,0,14,7,6,5,Real Betis,60,4, Spanish La Liga
37.8,4,2,6,14,0,41.8,80.7,0,12,6,2,5,Real Valladolid,72.2,0,"68,120.","3:15pm, Saturday 3rd November 2018.",0,2,399410,62.2,4,1,8,14,4,58.2,90.4,0,17,5,8,2,Real Madrid,57.9,1, Spanish La Liga
48.1,2,0,7,8,4,48.4,81.8,0,8,5,1,2,Sevilla,66.7,3,"24,810.","5:30pm, Sunday 4th November 2018.",0,0,399411,51.9,5,2,7,8,1,51.6,82.2,0,11,5,1,1,Real Sociedad,68.8,1, Spanish La Liga
31.4,1,0,2,14,1,46.7,79.1,0,5,1,3,9,Girona,64.3,4,"38,823.","5:30pm, Saturday 3rd November 2018.",1,0,399412,68.6,6,2,11,14,3,53.3,82.8,0,27,12,9,2,Valencia,58.3,4, Spanish La Liga
51.6,6,1,5,14,2,41.7,76.5,0,13,5,2,3,Levante,75,3,"16,855.","3:15pm, Sunday 4th November 2018.",1,1,399413,48.4,5,1,5,14,2,58.3,80,0,23,14,4,2,Villarreal,70.6,3, Spanish La Liga
40.4,4,1,4,20,3,49.8,73.8,0,9,3,2,3,SD Huesca,55,4,"14,554.","11:00am, Sunday 11th November 2018.",1,2,399414,59.6,4,2,5,20,2,50.2,72.6,0,13,4,5,1,Alaves,66.7,3, Spanish La Liga
63.4,0,2,2,8,1,48.8,78,1,6,1,5,0,Athletic Bilbao,45.5,5,"59,029.","5:30pm, Saturday 10th November 2018.",2,3,399415,36.6,4,1,12,8,0,51.2,77,0,9,2,3,3,Atletico Madrid,90.5,5, Spanish La Liga
47.8,2,4,5,13,2,46,83,0,15,5,8,2,Real Betis,88.2,3,"81,617.","3:15pm, Sunday 11th November 2018.",4,3,399416,52.2,5,3,10,13,2,54,85.2,1,20,10,5,4,Barcelona,53.3,2, Spanish La Liga
62.5,0,3,1,19,2,48.3,85.4,0,14,9,5,2,Real Madrid,83.3,2,"21,184.","7:45pm, Sunday 11th November 2018.",4,2,399417,37.5,7,1,5,19,5,51.7,85.6,1,16,5,4,2,Celta Vigo,58.8,2, Spanish La Liga
47.2,0,4,4,23,3,62.3,79.2,0,7,4,3,3,Valencia,40,3,"9,851.","3:15pm, Saturday 10th November 2018.",1,0,399418,52.8,2,2,6,23,7,37.7,65.3,1,17,12,3,2,Getafe,75,1, Spanish La Liga
62.7,5,2,6,13,4,40.7,72.6,0,11,4,2,0,Leganes,62.5,4,"9,715.","7:45pm, Saturday 10th November 2018.",0,0,399419,37.3,0,0,0,13,0,59.3,82.4,0,5,5,0,2,Girona,45.5,1, Spanish La Liga
42.9,6,2,4,17,4,52.9,80.8,0,15,5,4,1,Real Sociedad,66.7,1,"18,959.","8:00pm, Friday 9th November 2018.",3,1,399420,57.1,8,1,6,17,3,47.1,79.9,0,17,7,2,1,Levante,68.2,6, Spanish La Liga
40,2,1,4,7,8,41.3,81.4,1,11,4,5,5,Villarreal,66.7,1,"11,630.","5:30pm, Sunday 11th November 2018.",2,2,399421,60,3,2,8,7,2,58.7,82.7,0,15,5,7,3,Rayo Vallecano,81.8,1, Spanish La Liga
55.6,3,1,4,16,1,49.7,76.3,1,16,7,6,1,Eibar,72.2,2,"16,136.","12:00pm, Saturday 10th November 2018.",0,0,399422,44.4,1,0,4,16,6,50.3,75.9,0,9,7,1,7,Real Valladolid,75,2, Spanish La Liga
51.9,2,0,3,18,2,48.5,81.5,0,14,5,7,8,Espanyol,47.6,2,"38,809.","5:30pm, Sunday 11th November 2018.",1,2,399423,48.1,4,6,6,18,0,51.5,82.5,0,23,9,10,6,Sevilla,50,4, Spanish La Liga
37,7,2,2,10,5,35,62.5,0,16,7,2,3,Getafe,50,4,"39,821.","11:00am, Sunday 25th November 2018.",1,1,399424,63,2,1,2,10,3,65,76.8,0,8,2,4,1,Athletic Bilbao,55.6,5, Spanish La Liga
53.3,4,1,8,19,0,69.5,91.2,0,8,2,2,0,Barcelona,63.6,3,"66,908.","7:45pm, Saturday 24th November 2018.",1,1,399425,46.7,0,1,2,19,1,30.5,78.6,0,3,2,1,1,Atletico Madrid,63,4, Spanish La Liga
55.3,2,1,4,17,11,60.7,81.9,0,9,4,3,4,Real Madrid,61.5,1,"6,458.","12:00pm, Saturday 24th November 2018.",0,3,399426,44.7,0,5,5,17,4,39.3,70.5,0,14,6,8,2,Eibar,72.2,2, Spanish La Liga
55,3,3,3,16,1,39.7,80.1,0,16,2,11,9,Girona,68.8,4,"22,258.","5:30pm, Sunday 25th November 2018.",3,1,399427,45,5,1,8,16,3,60.3,85.2,0,18,3,10,7,Espanyol,61.5,3, Spanish La Liga
61.9,0,1,2,11,5,50.4,72.6,0,5,2,3,10,Levante,100,3,"6,496.","5:30pm, Saturday 24th November 2018.",2,2,399428,38.1,10,3,7,11,6,49.6,77.5,1,32,10,12,1,SD Huesca,52.2,2, Spanish La Liga
45.2,1,0,3,10,2,51.3,71.2,0,7,4,2,5,Alaves,63.6,4,"8,917.","8:00pm, Friday 23rd November 2018.",0,1,399429,54.8,3,1,5,10,3,48.7,72.7,0,13,4,6,2,Leganes,50,2, Spanish La Liga
39.1,3,1,2,12,0,51.6,84.2,0,6,1,2,5,Celta Vigo,47.4,2,"17,745.","8:00pm, Monday 26th November 2018.",1,2,399430,60.9,5,3,6,12,4,48.4,82.1,0,15,2,8,1,Real Sociedad,50,2, Spanish La Liga
40.5,6,0,6,15,3,50.6,79.3,0,13,2,5,8,Real Valladolid,76.5,3,"34,110.","3:15pm, Sunday 25th November 2018.",0,1,399431,59.5,4,1,8,15,2,49.4,78.5,0,17,4,9,5,Sevilla,75,3, Spanish La Liga
56.3,5,1,5,15,4,49.9,81.4,1,13,5,3,7,Rayo Vallecano,52.6,2,"37,949.","3:15pm, Saturday 24th November 2018.",0,3,399432,43.8,0,2,6,15,3,50.1,82.7,0,13,3,10,3,Valencia,79.2,2, Spanish La Liga
43.8,3,1,4,15,0,63.8,91.9,0,13,4,6,6,Real Betis,40,1,"15,896.","7:45pm, Sunday 25th November 2018.",1,2,399433,56.3,2,2,5,15,2,36.2,83.5,0,13,3,8,5,Villarreal,66.7,2, Spanish La Liga
58.1,1,3,5,21,4,54.6,75.2,0,14,10,3,2,Sevilla,62.5,3,"17,848.","7:45pm, Sunday 2nd December 2018.",1,1,399434,41.9,2,1,2,21,1,45.4,71.7,0,10,5,3,2,Alaves,45.8,3, Spanish La Liga
42.9,6,1,1,9,2,38.2,85.5,0,12,4,2,5,Villarreal,56.3,4,"73,003.","5:30pm, Sunday 2nd December 2018.",0,2,399435,57.1,4,1,11,9,3,61.8,91,0,15,4,7,2,Barcelona,64.3,2, Spanish La Liga
26.3,3,1,4,14,6,40.5,68,0,8,2,3,3,SD Huesca,85.7,3,"13,463.","12:00pm, Saturday 1st December 2018.",0,2,399436,73.7,3,3,4,14,6,59.5,80.2,0,12,4,5,3,Celta Vigo,55,2, Spanish La Liga
51.2,3,2,4,17,0,58.7,77,0,8,3,2,2,Espanyol,50,2,"9,287.","5:30pm, Saturday 1st December 2018.",0,3,399437,48.8,7,1,7,17,1,41.3,70.2,0,14,2,5,2,Getafe,54.5,3, Spanish La Liga
40.6,6,2,9,8,0,56,84.3,0,17,8,3,2,Atletico Madrid,55,5,"12,104.","3:15pm, Sunday 2nd December 2018.",1,1,399438,59.4,4,0,2,8,1,44,81.2,0,13,6,3,3,Girona,54.5,0, Spanish La Liga
50,5,1,6,11,2,54,79.6,1,11,3,3,4,Athletic Bilbao,57.1,5,"19,928.","8:00pm, Monday 3rd December 2018.",0,3,399439,50,2,1,2,11,3,46,76.6,0,17,8,7,3,Levante,60,2, Spanish La Liga
45.2,1,1,4,15,6,63.5,73,0,13,7,5,1,Eibar,68.2,3,"11,257.","8:00pm, Friday 30th November 2018.",0,1,399440,54.8,1,1,1,15,3,36.5,57,0,5,2,2,5,Rayo Vallecano,56.5,5, Spanish La Liga
48,0,2,4,18,2,42.1,82.6,0,6,2,4,3,Real Sociedad,58.8,2,"46,562.","11:00am, Sunday 2nd December 2018.",0,1,399441,52,0,1,6,18,2,57.9,83,0,6,2,4,4,Real Betis,63,4, Spanish La Liga
42.9,1,2,2,11,3,40.2,83.2,0,7,4,2,2,Valencia,57.9,3,"69,653.","7:45pm, Saturday 1st December 2018.",0,2,399442,57.1,3,0,2,11,2,59.8,89.8,0,13,6,4,2,Real Madrid,66.7,1, Spanish La Liga
71.1,4,0,6,5,1,32.5,75.2,0,14,5,5,4,Leganes,69.2,3,"16,783.","3:15pm, Saturday 1st December 2018.",4,2,399443,28.9,6,2,6,5,1,67.5,87.9,0,21,9,6,1,Real Valladolid,64.3,0, Spanish La Liga
42.4,0,0,0,17,0,49,78.8,0,3,2,1,9,Girona,58.3,1,"34,060.","8:00pm, Monday 10th December 2018.",0,1,399444,57.6,9,0,11,17,3,51,78.6,0,25,6,10,1,Athletic Bilbao,72.2,3, Spanish La Liga
38.6,2,1,5,20,0,52.4,72.3,0,13,8,3,2,Alaves,50,4,"55,810.","12:00pm, Saturday 8th December 2018.",0,3,399445,61.4,2,2,5,20,1,47.6,71.5,0,12,5,5,3,Atletico Madrid,42.9,5, Spanish La Liga
36.4,5,4,3,11,3,40.3,71.7,0,14,5,4,3,Levante,25,2,"5,328.","11:00am, Sunday 9th December 2018.",4,4,399446,63.6,8,4,12,11,0,59.7,78.6,0,32,17,7,1,Eibar,68.4,2, Spanish La Liga
50,6,4,4,16,4,55.4,85.8,0,17,2,9,3,Barcelona,70.8,0,"24,037.","7:45pm, Saturday 8th December 2018.",4,0,399447,50,2,0,11,16,3,44.6,84.1,0,15,10,3,5,Espanyol,75,1, Spanish La Liga
63.2,1,1,6,12,3,54.3,81.8,0,5,0,4,3,Real Madrid,46.7,2,"7,341.","3:15pm, Sunday 9th December 2018.",1,0,399448,36.8,2,1,11,12,4,45.7,76.1,0,11,5,4,3,SD Huesca,57.9,2, Spanish La Liga
45.2,2,2,2,12,0,33.7,60.1,0,6,2,2,4,Getafe,27.3,2,"11,327.","8:00pm, Friday 7th December 2018.",1,1,399449,54.8,4,2,7,12,2,66.3,75.6,1,17,8,5,1,Leganes,66.7,1, Spanish La Liga
42.1,3,0,9,14,1,39.5,80.6,0,14,6,5,1,Rayo Vallecano,75,4,"40,218.","7:45pm, Sunday 9th December 2018.",0,2,399450,57.9,2,3,2,14,7,60.5,87.8,0,8,3,3,5,Real Betis,53.3,2, Spanish La Liga
38.1,2,3,6,9,1,32.1,65.9,0,10,2,6,4,Real Valladolid,74.1,2,"23,260.","5:30pm, Sunday 9th December 2018.",2,1,399451,61.9,6,2,11,9,2,67.9,88.1,0,23,12,5,4,Real Sociedad,100,2, Spanish La Liga
51.6,5,2,4,13,1,45.8,76.7,0,11,3,3,5,Sevilla,83.3,4,"40,057.","3:15pm, Saturday 8th December 2018.",1,1,399452,48.4,7,1,6,13,0,54.2,83.1,0,16,3,6,2,Valencia,58.3,0, Spanish La Liga
54.3,1,5,1,12,4,47.4,81,0,14,6,7,1,Celta Vigo,58.8,3,"15,720.","5:30pm, Saturday 8th December 2018.",3,2,399453,45.7,4,2,6,12,7,52.6,79.6,0,13,6,3,4,Villarreal,52.2,3, Spanish La Liga
59.7,0,0,3,16,3,54.1,68.2,0,6,3,3,2,Athletic Bilbao,64.3,2,"19,349.","8:00pm, Monday 17th December 2018.",0,0,399454,40.3,2,0,5,16,2,45.9,66.9,0,11,7,2,3,Alaves,53.8,2, Spanish La Liga
51.4,0,3,0,11,3,19.5,60,0,5,3,2,2,Leganes,68.8,3,"15,134.","8:00pm, Friday 14th December 2018.",0,0,399455,48.6,7,0,10,11,0,80.5,90.8,0,15,6,2,2,Celta Vigo,62.5,3, Spanish La Liga
51.7,2,3,2,11,3,44.2,68.8,0,11,5,4,5,Valencia,78.6,1,"4,491.","7:45pm, Saturday 15th December 2018.",1,1,399456,48.3,4,0,4,11,5,55.8,74.3,0,18,8,6,3,Eibar,77.8,0, Spanish La Liga
50,2,1,4,23,1,66.9,86.9,0,12,5,5,2,Real Betis,90,4,"20,275.","3:15pm, Sunday 16th December 2018.",3,1,399457,50,1,0,0,23,4,33.1,77.2,0,10,6,3,3,Espanyol,69.2,3, Spanish La Liga
64.6,1,1,3,24,6,71.1,82.4,0,9,4,4,1,Real Sociedad,60,4,"9,018.","12:00pm, Saturday 15th December 2018.",0,1,399458,35.4,0,0,2,24,2,28.9,54.7,0,9,7,2,4,Getafe,46.7,3, Spanish La Liga
53.5,2,1,2,12,1,44.6,71.3,1,10,2,6,10,Villarreal,66.7,3,"6,455.","5:30pm, Sunday 16th December 2018.",2,2,399459,46.5,10,1,13,12,1,55.4,78.2,0,29,7,12,4,SD Huesca,68.4,4, Spanish La Liga
81.3,1,7,3,12,4,56.9,88.2,0,16,6,9,6,Barcelona,50,3,"23,736.","7:45pm, Sunday 16th December 2018.",5,0,399460,18.8,7,0,15,12,2,43.1,82.8,1,20,7,6,4,Levante,62.5,2, Spanish La Liga
66.7,2,0,4,15,2,30.9,79,0,11,6,3,3,Rayo Vallecano,76.2,3,"55,229.","5:30pm, Saturday 15th December 2018.",0,1,399461,33.3,2,2,4,15,6,69.1,91.1,0,9,3,4,3,Real Madrid,66.7,0, Spanish La Liga
